,Ticker,DotCOM %,Housing %,Combined %,Difference
542,UHS,211.3757085969715,57.00378941032942,134.18974900365046,1.150400237967824
304,LKFN,154.13473918705742,41.32117320394795,97.72795619550268,1.1543632996624666
86,CATO,179.40472246528037,48.07196635779431,113.73834441153734,1.1546919975578964
522,THO,236.7846705666952,63.24434590570833,150.01450823620178,1.1568236079389274
621,EGBN,202.00802489739144,53.788936407375765,127.8984806523836,1.158880760224679
221,GRC,138.9264560279343,36.925322646069056,87.92588933700168,1.1600807697368416
512,SYBT,164.1242818179637,43.50008113545588,103.81218147670978,1.1619464976715648
76,BWA,167.79526995053797,44.2743149746392,106.03479246258858,1.16490966886628
371,NVO,102.03973171342862,26.864428760644444,64.45208023703654,1.1663751220489804
84,CASS,108.15554017038087,28.334336016659446,68.24493809352016,1.1696282007661523
253,HWC,177.86766590976356,46.51411042516552,112.19088816746454,1.170804132404495
402,PDCE,113.6959655800512,29.661486843256064,71.67872621165363,1.1723768428676777
211,GGG,179.9779594392033,46.949254263210946,113.46360685120712,1.1724350112582118
374,NWBI,169.7105372292232,44.23917509403583,106.97485616162952,1.172905172647405
417,PPL,142.54298807377293,36.98956900498489,89.7662785393789,1.175869388664515
623,LII,142.47632005719652,36.825139018992864,89.6507295380947,1.1784754188008029
395,PAA,155.9720992966217,40.19682053843043,98.08445991752606,1.1803631161912955
486,SO,184.65032005608734,47.37258485805456,116.01145245707094,1.1833119255948568
50,BANF,161.59056107997822,41.33805299708291,101.46430703853056,1.1851705451181962
181,FAST,138.85652859605167,35.23978236759972,87.0481554818257,1.1903382174489097
446,ROL,117.5738396655188,29.685408376957167,73.62962402123799,1.1936558478583401
137,DAKT,152.7432216601699,38.224050759151694,95.4836362096608,1.1993591304960318
390,ORI,250.0770016853242,62.491784483542226,156.28439308443322,1.2002811893087646
461,SBR,158.37392591275645,39.353759342700585,98.86384262772852,1.2038796329030617
178,EXPD,135.10069278816437,33.48641555942846,84.29355417379641,1.2054809910996
234,HIFS,208.74289158664615,51.66317153542318,130.20303156103466,1.2064213725898498
129,CTSH,101.11514245014124,25.012752642659425,63.06394754640033,1.2067495418279712
245,HRB,215.49035719674245,53.079040373607,134.28469878517473,1.2094551225300583
278,JCTCF,179.7605984145369,44.22282581078838,111.99171211266264,1.2102482411144742
615,YORW,194.69274439866294,47.83162876452429,121.26218658159361,1.211103970447707
431,RBA,106.36241140659688,26.11091913519089,66.23666527089388,1.2115871465327315
230,HES,129.72161464667354,31.823908159414017,80.77276140304377,1.2120138619350265
627,MFC,179.46391010711292,43.79082597886328,111.62736804298811,1.2154105799215962
238,HMY,232.8353494461107,56.691074629364316,144.7632120377375,1.2167751208147297
101,CHH,136.9230409714602,33.291940563594736,85.10749076752748,1.2176495802341951
351,NAII,150.94350247731606,36.56146264902708,93.75248256317157,1.2200427839467287
360,NLY,229.88828281451185,55.6790062743511,142.78364454443147,1.220092659043664
578,WIRE,113.99172215887043,27.48662348088135,70.73917281987589,1.2228740488421908
14,ALB,163.18850844174943,39.197055506098934,101.19278197392418,1.2252993792343922
588,WTRG,153.26676318482987,36.71323394968689,94.98999856725838,1.2270084323942416
501,STFC,174.82341262901983,41.83846445228196,108.33093854065089,1.2275805044081256
207,GD,179.57147196240243,42.90856377528455,111.2400178688435,1.228540868702925
34,ASA,163.07148424903778,38.93462343467341,101.0030538418556,1.2290406685002837
303,LIN,131.95054313240314,31.441204224333386,81.69587367836826,1.2302866030146022
79,BYFC,280.8542247934428,66.6857389057728,173.7699818496078,1.2324826394528015
87,CB,177.96668085491868,42.19041449921016,110.07854767706442,1.233448925525735
513,SYK,172.7288141847109,40.63799911381329,106.6834066492621,1.23815707821523
482,SM,168.4367107936571,39.31929187249056,103.87800133307384,1.2429717289916387
439,RES,150.72746716478017,35.1032786190271,92.91537289190363,1.2444032128060072
367,NSSC,245.18952135113014,56.76914295187512,150.97933215150263,1.2479878915491662
505,STZ,201.13754852471666,46.16595244068925,123.65175048270297,1.2532907579477057
200,FLS,114.61058412041388,26.263672903537433,70.43712851197566,1.2542662241243376
560,VLO,121.85008034490833,27.77160533297608,74.81084283894221,1.2575513313554119
260,IDXX,142.56410094252956,32.36232431694132,87.46321262973544,1.2599786048577208
421,PRPH,198.08534732038834,44.67800437712405,121.38167584875619,1.2638426835893475
138,DCI,163.75314507248967,36.933421556335524,100.3432833144126,1.263858619403364
166,EPD,205.12318171138074,45.96967880367471,125.54643025752773,1.2676864055890846
548,UNFI,176.2885665689531,39.4483280245545,107.8684472967538,1.268584483912532
399,PBCT,112.42141034293971,25.08172039995789,68.7515653714488,1.2703665650535472
363,NOC,252.23110496271676,54.7126945809404,153.4718997718286,1.2870004911350748
47,AZZ,114.45237833713561,24.706730636785746,69.57955448696067,1.2898278576527584
30,ARCB,240.28996145013997,51.85945555542663,146.0747085027833,1.2899598282691285
295,L,182.46947258683838,39.22534741007657,110.84740999845748,1.2922640698484082
88,CBRL,240.095293398775,51.4861735603968,145.7907334795859,1.2936975851403332
583,WRLD,143.0896149510911,30.645107522972303,86.8673612370317,1.294439083067065
403,PDCO,245.40201308548566,52.53450177376698,148.96825742962633,1.2946886446787542
261,IEP,111.98923906597128,23.918243029655674,67.95374104781348,1.2960433771313231
103,CHRW,117.65019268549088,25.068309662087923,71.3592511737894,1.297405473018875
275,JAN,223.31660747979436,47.56912771017106,135.44286759498272,1.2975764829135499
532,TTI,224.14307242116652,47.59574224382289,135.86940733249472,1.299389860038937
478,SJM,203.4335989964279,43.07361733904989,123.25360816773889,1.3010570971613271
29,APOG,220.05845312643086,46.49248187132745,133.27546749887915,1.3023099788155919
475,SHYF,246.83370152466847,51.9697277888912,149.40171465677983,1.3042954305004983
387,OII,132.96729126086885,27.994004493351472,80.48064787711016,1.3043295442626932
296,LAKE,186.47410928828867,39.2384250142168,112.85626715125274,1.3046301104106428
349,MUR,150.70828760810076,31.5701135222618,91.13920056518128,1.3072110940959292
195,FIZZ,174.097235538578,36.42085174894955,105.25904364376377,1.3079767687760602
67,BOKF,208.8349826590204,43.60470668465911,126.21984467183975,1.309067337263369
576,WEYS,145.0071922632606,30.226574085403467,87.61688317433203,1.3100285472318982
597,STL,180.85365856377243,37.6891178300626,109.27138819691751,1.3101740821276435
500,STE,201.532656339218,41.950519118405616,121.74158772881181,1.3108268111000254
635,SNN,193.1929320773633,40.16074450794593,116.67683829265462,1.3115901134171501
585,WSO,141.53977336613855,29.38391626224893,85.46184481419374,1.3123500592309056
344,MSA,178.36444660431366,36.79575758132665,107.58010209282016,1.3159374853617585
75,BVN,118.92359777168977,24.439851195622506,71.68172448365614,1.3181009142380513
614,CNX,104.60462553824709,21.491992547986335,63.04830904311672,1.3182373048803369
396,PAAS,141.1620335377317,28.845505215232404,85.00376937648205,1.3213123270457445
425,PVH,186.50610288889987,38.032066764828556,112.26908482686422,1.322483712707203
132,CW,149.84457232603225,30.45084752790696,90.14770992696961,1.3244232703731291
319,MCO,234.64764636070376,47.38389153954537,141.01576895012457,1.3279632215273112
587,WTM,260.52875864550066,52.58470022026697,156.5567294328838,1.328234558670822
175,ETR,168.67431829858398,33.68423644601223,101.1792773722981,1.3341672856178228
257,ICLR,109.78797844356782,21.896155966588562,65.8420672050782,1.3348885630097658
61,BKE,137.99398005866945,27.492425065334647,82.74320256200205,1.335475925173824
496,SSL,144.40375855003904,28.69920684915992,86.55148269959949,1.3368292268598483
584,WSFS,236.2635559643533,46.87440878373877,141.56898237404602,1.3377870208900746
332,MHO,474.24099757281175,93.6089304919784,283.92496403239505,1.340607960902671
21,AMWD,287.39528068932987,56.59986173193339,171.99757121063163,1.3418527792741899
118,CP,178.07080634895772,34.95002946921839,106.51041790908806,1.3437256156660657
611,SHEN,133.3610527527909,26.161501315911796,79.76127703435135,1.3440049535655092
343,MRTN,126.24834651780633,24.633952434790718,75.44114947629852,1.3469359200967634
547,UNF,210.17632542741484,40.91744539296317,125.546885410189,1.3481726725553251
164,ENB,150.2200925814109,29.08697000974845,89.65353129557968,1.3511249453442873
192,FFIN,160.32225049037686,30.902817167540636,95.61253382895875,1.3535822986801567
452,RSG,168.26473103364793,32.1212780135998,100.19300452362387,1.3588119616469605
426,PXD,288.42702044855196,54.85075786396016,171.63888915625606,1.360858624364257
636,TDY,190.23442982260636,36.108904538204904,113.17166718040563,1.3618737721581122
620,GCBC,207.19190824246795,39.27164287850713,123.23177556048753,1.3626377174249042
205,GBCI,169.44787662174775,32.04543016352047,100.74665339263412,1.3638412972660903
385,OFC,168.53007042287416,31.84452173232279,100.18729607759848,1.3643002061327592
389,OMI,143.25855348374992,26.943267914478046,85.10091069911398,1.3667924892193062
531,TTC,168.06667202774338,31.55971965014337,99.81319583894337,1.3676243028814044
2,ABEV,124.11791969411262,23.305719778852225,73.71181973648243,1.3676531155472897
622,FNLC,184.57165437890185,34.60510759195467,109.58838098542826,1.3684529823183347
71,BRKL,265.0624561158992,49.575308091128036,157.3188821035136,1.3697475162770585
208,GEO,123.2847775975261,23.042653511533356,73.16371555452973,1.370107071876102
462,SBSI,189.76014586506722,35.12386971157684,112.44200778832203,1.3752536013462269
236,HLIO,110.75265275391885,20.33756042622906,65.54510659007396,1.3794331420216517
210,GFI,261.65945949454834,46.55989788885657,154.10967869170247,1.3957563433507638
577,WINA,236.09722498480897,41.5219506013664,138.8095877930877,1.4017423254183299
437,RE,215.57738399414475,37.817233702712606,126.69730884842868,1.40303019777706
506,SU,157.5689766819969,27.61985335949182,92.59441502074436,1.4034229093989303
443,RLI,171.67871341253215,29.82259246917694,100.75065294085454,1.4079920755117246
408,PHM,253.30311187866764,43.891687153647204,148.59739951615742,1.4092536303251426
115,COLM,268.7981757278916,46.32000537237783,157.5590905501347,1.412030049035616
134,CYD,219.021234966231,37.418380476927894,128.21980772157946,1.416340093752451
23,ANDE,158.8983534653666,26.704590512061543,92.80147198871407,1.424479160948887
524,TJX,234.53460785788104,38.9401778154728,136.73739283667692,1.4304384922420736
222,GROW,100.68145592661722,16.710226895591948,58.69584141110458,1.430616326681346
460,SAM,180.58674963563882,29.747202701499887,105.16697616856936,1.4342862410759267
456,RYAAY,193.65841120247188,31.82071100476437,112.73956110361813,1.4355005342708724
148,DRI,229.56484328020466,37.249244313641974,133.40704379692332,1.441570051273394
271,ITT,218.04676880234237,35.193064178486885,126.61991649041462,1.4441148730160305
541,UGI,167.96684077886817,26.970727001593037,97.46878389023061,1.446577131156833
604,VERU,185.0060075628031,29.697005157670215,107.35150636023666,1.4467333311930108
516,TARO,459.2730827847221,73.15685902363795,266.21497090418,1.4503925998213705
143,DGICB,148.84770923031513,23.70482589309303,86.27626756170409,1.4504902318325363
381,NYCB,296.69940543386633,47.00763511977266,171.8535202768195,1.4529336955791963
600,DCOM,314.2386200289577,49.232789931430176,181.73570498019393,1.4581935350921198
616,TOWN,201.0854967426045,31.363690557572347,116.22459365008842,1.4602916719675108
81,CACC,176.44182005586308,27.484645172703527,101.9632326142833,1.4608910591001918
111,CNI,156.46583314717313,24.35486985519259,90.41035150118286,1.4612371382081408
114,COG,136.40770729790367,20.884642410104078,78.64617485400387,1.4688961682148272
212,GHM,109.61652429015787,16.646680882034246,63.13160258609606,1.4726355676039666
407,PGR,265.2519790336228,40.191111196200765,152.72154511491178,1.4736680909565194
336,MLAB,141.1800186741986,21.37265455564739,81.276336614923,1.4740743629499857
607,UTMD,205.91009995937188,31.169687734746006,118.53989384705895,1.474106366672449
593,XRAY,224.592941034317,33.956432663452304,129.27468684888464,1.4746623102921055
49,BAM,162.66028034899364,24.592030403567414,93.62615537628052,1.4746760602369535
415,POOL,228.66162039014904,34.397762592648206,131.52969149139864,1.4769582106881525
263,IGT,334.5118383943747,49.79176049872371,192.1517994465492,1.481745571551889
528,TRP,191.9610554034825,28.57011598947512,110.26558569647881,1.4817945089754787
464,SCHN,103.59908682993361,15.383331727716968,59.49120927882529,1.4828368118853366
0,AAON,207.36214224054015,30.648903143670726,119.00552269210544,1.4849162887512966
27,APA,161.33805804197627,23.76855286374821,92.55330545286223,1.4863813291713581
133,CWCO,201.52781099769788,29.460562836027183,115.49418691686253,1.4898347073132936
184,FCFS,107.65429303429879,15.704290672142584,61.67929185322069,1.4907759087275394
316,MATW,212.03129025332302,30.189352990294914,121.11032162180896,1.5014569759864538
98,CHD,170.23391814893515,24.15427287482195,97.19409551187854,1.5029683079489138
5,ACGL,183.9385112494755,25.61243190570487,104.7754715775902,1.5110987043043198
470,SF,114.25324837200108,15.681614299896813,64.96743133594894,1.5172469042586396
258,ICON,116.0159951216569,15.85639989344049,65.9361975075487,1.5190380855181957
625,ARLP,172.31007657117985,23.44856517321388,97.87932087219687,1.520867840841863
145,DHI,302.0237219702866,41.06197721615945,171.54284959322302,1.521262736237283
168,EQT,193.71241881073752,26.11224588018924,109.91233234546338,1.5248532112280841
130,CUB,222.58368407749046,29.86929843637553,126.226491256933,1.5267348693773508
172,ESGR,198.5718422667745,26.566279181833202,112.56906072430385,1.5280003402196372
563,VSEC,103.38854143303928,13.814997868786644,58.60176965091296,1.5285126046164914
280,JJSF,207.77520783656956,27.617624587989788,117.69641621227967,1.5306972722401664
398,PB,223.34928257926455,29.60675847622883,126.4780205277467,1.5318276115851495
433,RCII,301.95118579378743,40.00023991567458,170.975712854731,1.5320944799959904
518,TEVA,170.9225953771796,22.224389867095866,96.57349262213773,1.539741408047588
595,YUM,197.19881272815232,25.618728739645096,111.4087707338987,1.5400949391886611
82,CACI,250.56887633780966,31.616544807890723,141.0927105728502,1.551833051055232
309,LSTR,170.41031921006038,21.297680735364192,95.85399997271229,1.555622493762864
163,EME,226.17499717314922,28.25751490345493,127.21625603830208,1.5557562251329389
233,HIBB,193.02771254953336,24.03853405468248,108.53312330210792,1.5570286135087092
45,AXR,156.14266242696152,19.43924198144359,87.79095220420255,1.557147029542914
320,MCRI,237.88028345877404,28.980714984744687,133.43049922175936,1.565605837439322
252,HUM,163.44128938447355,19.908805835147014,91.67504760981028,1.565665765020742
17,AME,167.6919555162274,20.27947774049568,93.98571662836154,1.5684561767893983
384,ODFL,126.6757338440703,15.23909725393684,70.95741554900357,1.5704720321045897
326,MEOH,308.8409855630798,37.047202101811635,172.94409383244573,1.5715701961154653
333,MIDD,127.61288306070733,15.254621173880292,71.4337521172938,1.5729015844265806
36,ATNI,151.46337196495162,18.022839049692692,84.74310550732216,1.5746476614988947
179,EXPO,156.18343348726873,18.28643947928125,87.23493648327499,1.5807542203509897
92,CCJ,130.46631138316317,15.242385970026726,72.85434867659495,1.5815655140178757
291,KNX,219.42916556403483,25.531683749655247,122.48042465684505,1.5830895619248921
204,FTEK,194.056048755033,22.56225099632731,108.30914987568016,1.5833731310378705
121,CRMT,265.352687778973,30.442774154462615,147.8977309667178,1.5883266909441185
393,OXY,152.43487478497963,17.383169290735804,84.90902203785771,1.5905460015077009
187,FDP,309.4029610279525,34.61932214021357,172.01114158408302,1.5974758167244552
171,ESE,200.6770156539015,21.79136278755312,111.2341892207273,1.6081894795077534
155,ECOL,112.92920266953728,12.153689561347356,62.54144611544231,1.6113396694117554
445,RNR,275.96690537060056,29.474181879948073,152.7205436252743,1.614011564125021
591,WWD,199.0467165327761,21.13566821420487,110.09119237349049,1.6160334399412997
444,RMCF,230.79015107569512,24.491967230189367,127.64105915294225,1.6162368536782106
416,POWL,246.38239140450753,25.92218355668699,136.15228748059727,1.6192178032942544
69,BPT,144.06403553639245,14.858014087820127,79.46102481210629,1.626030141872612
610,CFFN,240.66101653801502,24.74181809273431,132.70141731537467,1.6271054432834946
239,HNGR,332.0191937861711,33.75136566741929,182.8852797267952,1.6309012325339791
242,HOLX,137.4204745834963,13.568993107743902,75.49473384562009,1.6405314008923784
250,HTLD,266.84753760108265,26.27605471855806,146.56179615982035,1.6414337786921638
147,DORM,220.18334545553398,20.974988800989795,120.57916712826189,1.6520959747768307
259,ICUI,339.8677958444725,31.788053991655435,185.82792491806396,1.6578764574197171
273,J,213.6887299209407,19.94921996586049,116.81897494340059,1.6584592532929519
391,ORLY,231.12617780305436,21.23261742704165,126.179397615048,1.6634534982990048
448,ROST,262.2514212310602,23.978312018330648,143.11486662469542,1.664908159664343
526,TOL,272.96828889055587,24.71310259905389,148.8406957448049,1.6679254625169746
414,PNRG,167.69770294205938,15.000570415584175,91.34913667882178,1.6715771826432184
549,UNH,301.51556124115893,26.89358470614745,164.2045729736532,1.6724380543230966
227,HCSG,167.76131678879506,14.529970141871296,91.14564346533318,1.6811702767253442
323,MDC,317.0040364417961,26.315228520139577,171.65963248096782,1.6934022502575594
72,BRO,306.51341358981637,25.275191018595017,165.8943023042057,1.6952856045381584
25,ANSS,156.60585540182237,12.886968358252926,84.74641188003764,1.6958698764380726
39,ATRI,171.778080130801,13.951939987062097,92.86501005893155,1.6995221348017238
481,SLGN,186.0621012843461,15.070164147370186,100.56613271585815,1.700293453861853
628,BLK,220.18695379359175,17.675726910650976,118.93134035212137,1.7027574589117005
394,OZK,267.92129616733763,21.1426693129875,144.53198274016256,1.707432653836937
74,BTI,236.15537709276086,18.05488248483968,127.10512978880027,1.7159063129105814
59,BIO,292.05186079024776,22.12456321724168,157.08821200374473,1.7183166969051211
356,NEOG,186.21553703244226,14.067072260047423,100.14130464624483,1.7190555423710487
350,MUX,173.76951743466685,12.92695151924452,93.34823447695568,1.7230381143965672
458,SAFM,217.44755421387651,16.133584421718552,116.79056931779753,1.7237176851528546
341,MNRO,209.73517169050794,15.448498865154617,112.59183527783128,1.725584029658386
276,JBHT,188.2169947426038,13.456093059163148,100.83654390088347,1.7331107842730167
305,LMT,343.7148681295631,24.499162891499278,184.1070155105312,1.7338595400771364
559,VLGEA,179.16529272313193,12.039516694093317,95.60240470861262,1.748133601225018
571,WCN,298.30016624184105,19.554820850345177,158.9274935460931,1.7539151922172138
63,BLL,312.4793107975028,20.474985184356363,166.47714799092958,1.7540204715007262
311,LXU,238.35510158816592,15.37911562593404,126.86710860704999,1.7575555115145198
68,BOOM,128.4088294579639,8.141798239940282,68.27531384895208,1.761500964815697
7,AEM,219.28475905591384,13.77280463483398,116.52878184537391,1.7636154018479382
503,STRA,212.64912226853286,13.340372556542615,112.99474741253773,1.7638762356300046
165,EOG,214.95116124398592,13.20462289593746,114.07789206996169,1.7684981260376142
46,AZO,299.75811289636374,17.708136386466315,158.73312464141503,1.7768816505506364
120,CRK,172.08148930947732,10.054139487565779,91.06781439852155,1.779194448577235
1,ABC,409.20225167113625,23.625201856067818,216.41372676360203,1.7816663276458926
504,STRL,131.12747570699898,7.507715878051084,69.31759579252503,1.7833821040036508
553,USPH,443.896533303831,25.32113461861497,234.60883396122298,1.7841416779489205
144,DGX,316.6910065551137,17.90337915862167,167.29719285686767,1.7859691623882892
409,PHX,182.29803764434592,10.239641355237898,96.26883949979191,1.787269870324758
338,MMSI,366.6419804609382,20.460669201236325,193.55132483108727,1.7885762939717162
141,DECK,120.12226968756714,6.568199434960132,63.34523456126364,1.7926221449663187
551,URBN,188.52726302074106,10.267697335739937,99.3974801782405,1.7934012548944338
248,HSIC,364.96827525172614,19.17324440812978,192.07075982992797,1.8003522824077227
110,CMD,353.7088505837092,17.824507841142623,185.7666792124259,1.8080979009076203
302,LH,325.75456216323767,16.203512949122768,170.97903755618023,1.810461993695588
40,ATVI,263.1855066985557,12.966278017607754,138.07589235808172,1.8121862144626752
104,CHS,668.3066322150802,31.523648368689592,349.9151402918849,1.8198211809732276
581,WRB,304.5749387433525,14.186658905129365,159.38079882424094,1.82197781652765
55,BCPC,259.3084583016616,11.833701422050396,135.571079861856,1.8254243982697682
418,PRDO,470.73975443057566,20.978929957636673,245.85934219410618,1.8293420150691382
430,RAVN,272.11938926591046,11.76704460409087,141.94321693500066,1.8342006774514727
266,INT,270.36270916434347,11.53495268829049,140.948830926317,1.8363242516808023
379,NXGN,161.4083045377326,6.715084923594949,84.06169473066377,1.840234367267748
199,FLO,262.60941604510555,10.920088870427334,136.76475245776643,1.8403084321919934
240,HNP,370.46674112259547,15.03193534029655,192.74933823144602,1.844026075749772
216,GILD,199.94901593049056,8.052965017211108,104.00099047385083,1.845136763015043
198,FLIR,231.74890758983048,9.182419155968201,120.46566337289934,1.8475512623452843
270,ITRI,279.01655125171476,10.771199627889489,144.89387543980212,1.8513229134744968
564,VTR,365.7162816782745,14.054129363921419,189.885205521098,1.8519723606127925
160,EGY,203.09974131343148,7.77730184403562,105.43852157873354,1.8524770315898615
530,TSCO,373.04362175480077,13.207276022140412,193.1254488884706,1.8632259383923286
347,MTH,653.7668170454972,23.0913018666383,338.42905945606776,1.8635383031010913
322,MD,369.7711772610172,12.402939817636996,191.0870585393271,1.8701854546043537
325,MED,291.6907318666416,8.808492877015057,150.24961237182833,1.8827485443993512
231,HFC,246.02438323064848,7.198342508500401,126.61136286957444,1.88629231460188
60,BJRI,488.96926780208156,12.545846444756863,250.75755712341922,1.899936443880876
491,SRCL,361.350764379657,8.908273191902007,185.1295187857795,1.9037617204395143
534,TVTY,539.1465471727768,13.148722492674066,276.14763483272543,1.9047703414107542
440,RGLD,404.13016641907564,9.791549871335995,206.9608581452058,1.905377761195152
450,RRC,187.98622735451482,4.540446266988744,96.26333681075178,1.9056661358848386
405,PENN,441.65972457526925,10.62113646832707,226.14043052179815,1.906066010011392
436,RDNT,558.5163995818951,12.301849143652403,285.40912436277375,1.9137949834566894
497,SSRM,332.3028418436005,7.288897693892691,169.7958697687466,1.9141451708593407
523,TISI,350.5095546657344,7.643584651362271,179.07656965854835,1.9146333362769168
372,NVR,679.7677494919939,12.210406729218121,345.989078110606,1.9294173862602988
18,AMED,258.46563257220595,4.570333049609523,131.51798281090774,1.9304987355808125
509,SWN,180.23303568931496,2.7650525230251124,91.49904410617003,1.9395610620846115
299,LCI,963.2186402345045,13.930841092405608,488.57474066345503,1.9429735517088407
43,AVD,448.9041453468217,5.265607143122153,227.08487624497192,1.953624325580874
108,CLH,419.1250236069825,4.668105195071505,211.896564401027,1.9559397745945815
185,FCN,779.0459730080754,7.99550346987049,393.52073823897297,1.9593642586377997
149,DVA,549.8752223583065,5.519994570438777,277.69760846437265,1.9602445652955847
290,KMX,1038.596492586369,9.379381414473912,523.9879370004215,1.9642000101446364
632,OMEX,636.5563351263244,4.678730683242763,320.61753290478356,1.9708142555969812
